review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
e88b602ca3160acddcd03ea4179a95bc,4387477eec4b3c89b39f3f454940d059,calm it arrived one day after the deadline but in perfect condition,arrived one day after the deadline,none,calm it arrived one day after the deadline but in perfect condition,1,0,1
ec22261713cce1e1c68e0c3c24fc0481,34e28e181f142ed3b17dc370a9c22d70,we found the material to be sincere for the cost of the product my wife found the backpack itself to be small it would be nice to have more pictures and references to compare the size overall we are satisfied,none,the backpack itself was found to be small,none,0,1,0
249d045d886b7700fb5b25db05d92dee,be70a6a2c7e50ca21ec40bbacd429e5c,i made a purchase in one order for a tv and an hdmi cable and they came separately in the delivery the tv arrived first and the cable after days it did n't help that i bought them together,the tv arrived first and the cable after days,none,none,1,0,0
22df57dcea83610969dad119a8f39838,4862027da7986ac571a0bd91458ec358,i like to shop at this store i would recommend it i am always well attended,none,none,none,0,0,0
7a71d6106c7a3c1822ee0faf986e6869,6d6c3ad8291ffb9fd855faa127500137,i can not recommend it yet since i have not received the product yet,none,none,none,0,0,0
d1a3c792708b0c37b202878afad7c4d0,9c7786ec8d2394cbee42bba833f7c537,excellent seller and product,none,excellent seller and product,excellent seller and product,0,1,1
4e58994a5fac8d55a82471641d34433c,67fc16d6dc881afa68e40df4c30d510a,delivery and great product,delivery,great product,delivery and great product,1,1,1
4548534449b1f572e357211b90724f1b,cfdfd7862e532c4ec1ed1c6a1b56d320,i want to return the product i bought one and another came i want my money back,none,i want to return the product,none,0,1,0
1948b6e258774c3447aa22b55460c9f7,c53b2f33c8e307e7253650b9dc6cadd1,the deadline has already expired,none,none,none,0,0,0
586ec0bee6a1613b9f65e49ac31c7976,d6912f804ef9076f6172f0eee4207749,muito bom eu recomendo translates to very good i recommend in english,none,very good i recommend,muito bom eu recomendo translates to very good i recommend in english,0,1,1
07b48dbc11677f5021dbefcaba550ed2,0527142b56f235b4936a8573f33b020b,the product arrived well before the stipulated deadline i loved the service highly recommend,the product arrived well before the stipulated deadline,the product arrived well before the stipulated deadline,none,1,1,0
d7f44cb19d8bc7d53076c75b4e9633a9,a6da74b3d9ae7e102985630416034486,there should be an option for faster delivery obviously with the equivalent cost for cases where receiving the product urgently is necessary,faster delivery,receiving the product urgently,none,1,1,0
b743c304432494c0599e5992c6c70a73,c0c6ffffde824ef615117d191bb55aea,product of extremely poor quality for the price completely flimsy and with extremely fragile and poor quality parts totally dissatisfied with the product i requested cancellation and return,none,product of extremely poor quality for the price completely flimsy and with extremely fragile and poor quality parts,product of extremely poor quality for the price completely flimsy and with extremely fragile and poor quality parts totally dissatisfied with the product i requested cancellation and return,0,1,-1
937e357a8bb6dbf45aabfb208b79fbce,96acc057158c055d3508b8379df12cea,everything is perfect very fast and great products,none,great products,everything is perfect very fast and great products,0,1,1
f1e562f7e40c35f5cf2fb8fee052d4a5,a900c7725ebcac4b0f0ec847dc715396,very good order delivered before the deadline and well presented packaging,delivered before the deadline,none,very good order delivered before the deadline and well presented packaging,1,0,1
5e717890c4ee945489825ba71f20ea33,eec03c88b33036c654afd8c6dcefd225,i recommend this seller fast and great packaging,fast and great packaging,fast and great packaging,i recommend this seller fast and great packaging,1,1,1
60287566381d92821c7beee135ffacf2,f40f7c7b33563806cf705cb088c2cbd3,i always buy i never had a problem the shirts bought received and returned were three machined i am currently choosing others to use the voucher,none,shirts bought received and returned,none,0,1,0
a6d720c6445ea8f0a059c56c6752ff23,64f65d9b37717ef40554badd2b22d6f8,i recommend fast delivery good product,fast delivery,good product,none,1,1,0
6acda355e87dd40003b93d423e9febf0,deb8ce115f74e504ae38e7db9bdd42e6,recommend the delivery time is a bit long but it was delivered within the agreed deadline,delivered within the agreed deadline,none,none,1,0,0
e8e34123debd437f2fd6147ddac854e3,31a10d7f77b91046e15fcb519bad27e1,very fast and efficient the store was very fast in shipping i received everything correctly and efficiently thankful,very fast and efficient in shipping,none,none,1,0,0
1f997992c19d44fe5049ec91f13ccd34,4082016610cd8b53add011fe068c04b3,the product took too long to arrive,too long to arrive,product,none,1,1,0
55a03dbbc4a22745d8879f0fb579e28b,77b8e495f75bbdf52e3a29bc46188eef,there was no product they refunded me without any problems,none,there was no product they refunded me without any problems,none,0,-1,0
4abe3f40c58cb5bdc9d59f7a70912044,b3dd5b90145b576a279167630eef9def,translation i recommend apparently the product seems to be very good i have n't opened it yet because it 's a gift,none,the product seems to be very good,none,0,1,0
cdbf21f797f66cbe26575934c781c5bf,d0ad497b0a295331204a39fc13a6f70d,he declared,none,none,none,0,0,0
2b4023a4238f44d839c415bfa841ad67,083715659baf44018ac67f7914b85cdb,i highly recommend super maximo the wallet is exactly what i wanted,none,i highly recommend super maximo,none,0,1,0
d78e63b4c3b50da1683674cce2df6b5c,77e18878827762954f8e0697901368de,the product arrived even before the established deadline,arrived even before the established deadline,none,none,1,0,0
863376f761971b4926270272f353c1c0,afc72297ba4fcad6dd5bbd73e9cfa715,the deadline for delivery was until march th it arrived on march th everything is correct the watch is very beautiful congratulations,the deadline for delivery was until march th,the watch is very beautiful,none,1,1,0
24014f032936332c54fae101f6dc6587,1a3232d9cd3dd8dee9115e3c9a4668d1,great product it was worth it,none,great product,none,0,1,0
fc87e625e7b3d55ef03985ca8f4f6281,dbe8ecd957db3aaa6a15609223afe9a6,i received earlier than expected,earlier than expected,none,none,1,0,0
13e80f4d3fe96747729573b4a95484ab,07d60a76803db63f0ca6708011e8cf9b,excellent the product arrived before the deadline,before the deadline,excellent the product,excellent the product arrived before the deadline,1,1,1
fde930a6fba57d9ac9cb718f6f75a88b,b4617485242633fa27f00e4f1a051e0a,i bought pillows and only received without the respective invoice,none,none,none,0,0,0
b5e1e3c9e04000a3e55d9c61fef72336,51d1ab11845cf149f0b42a66dcea1ac1,the product is what i expected,none,the product is what i expected,none,0,1,0
6c035933a41f17dca6d63bd5ff03291f,8603de8fb5551ed7faf81d2a31b8bf0e,this was the worst purchase of my life i bought on to receive on and until today i have n't received it and nobody called me to give me satisfaction the worst purchase of my life,none,none,none,0,0,0
c7b17b45bfd738f349c49cbdc42e5a1d,83c76350df165cbfe7c4f88eb43c2f00,horrible product without any quality every time i weigh myself it gives a different value i do n't want it anymore i will return it,none,horrible product without any quality,none,0,-1,0
7f3e632d72f36aeeb2fe96ea67f0a6c0,abd0736f947aa672d9254ad3cfaca4ff,very good yes,none,none,very good yes,0,0,1
ec4bc1c784c3b797002126dd4d276752,6a978028a892efba783a6f3be848c512,the product really works the dogs shut everyone up,none,the product really works,none,0,1,0
aacd0c54f441a2109190ae1e88015828,10f0137bf8918dbe09b3744dbf5d6644,i highly recommend the store,none,none,i highly recommend the store,0,0,1
fe1fc40948c98d635692c48e7f029684,067f4abd68a2b1e0b8b158945a91680b,invictus has so much potential to develop good knives but i found them to be not very i do n't know it does n't give me much confidence for what i wanted to try,none,none,none,0,0,0
87e27b28502790db98956163815abb52,61cc521d6e411ba1d58a700c828665d6,complaint good morning the product came broken i want an exchange,none,the product came broken,complaint good morning the product came broken i want an exchange,0,-1,1
65b2d00dbbb7dc5e4b16070d961e6e44,9ec76eb1505d29c81d9bfadf8c2e3afa,i recommend super easy purchase good price and delivery before the deadline,delivery before the deadline,none,i recommend super easy purchase good price and delivery before the deadline,1,0,1
89da25f30de32888ccf36405d6775df9,5b6ceef2a759462c5010f414622dd1e9,the product arrived quickly and it is very good,arrived quickly,it is very good,none,1,1,0
e0d674d98e5fa73208c91ce502499e8e,299a083b6bd82294402dfa7d0df9980c,the product was delivered within the deadline and according to what i purchased i highly recommend this store,the product was delivered within the deadline,the product was delivered within the deadline and according to what i purchased,none,1,1,0
0ac63f9fc98421dfe16bf98c102a56a4,805c5e08abb1db3756bd998d0aa90d3a,the material is fragile but it is easy to assemble and it is fulfilling its purpose i hung winter coats on it and it is still standing haha,none,it is easy to assemble and it is fulfilling its purpose,none,0,1,0
49cb1b45e23f07f438b471464c97be39,43540d468d10c89bf259ac47151f3ff5,muita demora na entrega translates to a lot of delay in delivery in english,delivery,none,none,1,0,0
a27ed57683bc46af8a91e709ec94f693,e4c77eec895c98ee6919f8d872614ee5,great very good service excellent,none,none,great very good service excellent,0,0,1
a744b0d35ceca354a39f9ef8b7047e4b,25e7a9bc97827149a1de2b94ecdc21ef,i bought two products and only one was delivered the first one took days to deliver today is day and the deadline is day so we can see that the store will not meet the deadline,the first one took days to deliver today is day and the deadline is day,i bought two products and only one was delivered,none,1,1,0
9ddafae7aa3deb09a2113622146d21ad,80268610ed03b9b64fd7c84e4970b248,i was in doubt about other items i bought arrived the product has a number is that it still missing since i made the purchase together i thought they would arrive together but i 'm satisfied,they would arrive together but i 'm satisfied,the product has a number is that it still missing since i made the purchase together,none,1,-1,0
41bd1cc0d4979d40814a23908c72b37c,7229fca9b269915fc63b44434d20828a,product of excellent quality worth the cost benefit delivered before the stipulated deadline i recommend,delivered before the stipulated deadline,product of excellent quality,none,1,1,0
33763e6ea36a4a0087d02e5945ff2ac5,a92733241b636a8ffddd05c56714d32d,the company delivered quickly and on time without any setbacks,delivered quickly and on time,none,none,1,0,0
7e7f587e6b4302a7cfbcd4c495bc9fdb,9272ebd4d3ac6aa5a0c21a6ea630574f,product was not delivered the navy blue mattress cover was not delivered and it shows on the website that it was delivered i am waiting for the navy blue single mattress cover because it did not come and it is showing that it was delivered to me,product was not delivered and it shows on the website that it was delivered,product was not delivered the navy blue mattress cover was not delivered,none,1,1,0
b3da4b344517efc1723d8a1ee17e58bd,94a4c515439bdf79c3380fd5372f516c,excellent product with delivery date on and was delivered on,delivered on,excellent product,excellent product with delivery date on and was delivered on,1,1,1
27732b9604a7496ec4d4875145d95d27,651942ee572f34e1e6a5567ff8171711,product delivered before the deadline very well packed congratulations to the whole team,product delivered before the deadline,product delivered before the deadline,none,1,1,0
70eba422adde83512033a0699cb96750,ae7c4721024efe600df6ac3fa7e52c58,product with invoice below the competition 's price delivered before the specified deadline,delivered before the specified deadline,product with invoice below the competition 's price,product with invoice below the competition 's price delivered before the specified deadline,1,1,1
421af8ec45a3d0453987c274a674eb4f,26ed76d9ca565506c2d4c50fd5fc323b,the game box came with a small tear but i did n't want to exchange it otherwise everything went very well,none,the game box came with a small tear,none,0,1,0
59b036109a63f58223f7be7301299c2d,460ef4237e6579e9b59b6b313f96b825,i need a refund or an exchange because it 's defective,none,defective,i need a refund or an exchange because it 's defective,0,-1,-1
